Rank,organoid_id,cohort,treatment,UW,HTK,media,treatment_time,one_day,two_day,time,sex,age,ischemic_time,temp_media,diss_viability,passage,passage_name,cell_plated,wells_plated,date_in_culture,date_passage,days_culture,cumulative_days,wells_diss,cells_diss,cells_passaged,difference_disstopass,wells_pass,growth_rate,doubling_time,viability,TROY,LGR5,live_annexin,dead_annexin,apoptosis_annexin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M14,4,HTK,0,1,3,One_day,1,0,3,0,102,,,,6,Passage 6,210000,6,12-Sep-20,16-Sep-20,4,27,6,"700,000","70,000","630,000",2,0.30,2.30,72.9,-0.694559659,0.708347024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F23,4,HBSS,0,0,1,Two_day,0,1,1,1,102,,,,6,Passage 6,210000,6,12-Sep-20,16-Sep-20,4,26,6,"620,000","70,000","550,000",2,0.27,2.56,53.4,-2.152604505,-0.07038854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F24,4,UW,1,0,2,Two_day,0,1,2,1,136,,,,6,Passage 6,210000,6,12-Sep-20,16-Sep-20,4,26,6,"1,140,000","70,000","1,070,000",2,0.42,1.64,60.0,-0.820831814,0.914078583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M15,4,HTK,0,1,3,Two_day,0,1,3,0,102,,,,6,Passage 6,210000,6,12-Sep-20,16-Sep-20,4,26,6,"820,000","70,000","750,000",2,0.34,2.04,65.1,-0.292847875,0.957661946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F25,5,HBSS,0,0,1,Fresh,0,0,1,1,120,,,,6,Passage 6,210000,6,29-Nov-20,08-Dec-20,9,41,6,"1,420,000","70,000","1,350,000",2,0.21,3.26,50.4,0.298506213,3.29756138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M22,5,UW,1,0,2,Fresh ,0,0,2,0,136,,,,6,Passage 6,210000,6,29-Nov-20,08-Dec-20,9,41,6,"1,500,000","70,000","1,430,000",2,0.22,3.17,51.7,-0.825759558,3.361564546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M23,5,HTK,0,1,3,Fresh ,0,0,3,0,129,,,,6,Passage 6,210000,6,29-Nov-20,08-Dec-20,9,41,6,"1,680,000","70,000","1,610,000",2,0.23,3.00,67.7,-0.114875036,2.880096507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M24,5,HBSS,0,0,1,One_day,1,0,1,0,136,,,,6,Passage 6,210000,6,29-Nov-20,08-Dec-20,9,40,6,"900,000","70,000","830,000",2,0.16,4.29,60.0,0.42363848,3.564353998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F26,5,UW,1,0,2,One_day,1,0,2,1,120,,,,6,Passage 6,210000,6,29-Nov-20,08-Dec-20,9,40,6,"1,620,000","70,000","1,550,000",2,0.23,3.05,55.0,1.30472141,3.775331491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M25,5,HTK,0,1,3,One_day,1,0,3,0,129,,,,6,Passage 6,210000,6,29-Nov-20,08-Dec-20,9,40,6,"1,500,000","70,000","1,430,000",2,0.22,3.17,60.0,-0.051332048,3.744000404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M26,5,HBSS,0,0,1,Two_day,0,1,1,0,136,,,,6,Passage 6,210000,6,29-Nov-20,08-Dec-20,9,41,6,"2,040,000","70,000","1,970,000",2,0.25,2.74,74.5,0.95503187,3.835538878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M27,5,UW,1,0,2,Two_day,0,1,2,0,129,,,,6,Passage 6,210000,6,29-Nov-20,08-Dec-20,9,41,6,"1,600,000","70,000","1,530,000",2,0.23,3.07,73.4,0.742060785,3.037728066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M28,5,HTK,0,1,3,Two_day,0,1,3,0,129,,,,6,Passage 6,210000,6,29-Nov-20,08-Dec-20,9,41,6,"1,500,000","70,000","1,430,000",2,0.22,3.17,51.4,0.608240104,3.635202595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M1D,1,HBSS,0,0,1,Fresh,0,0,1,0,115,,,,7,Passage 7 ,70000,2,13-Dec-19,18-Dec-19,5,29,2,"500,000",70000,"430,000",2,0.39,1.76,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M3D,1,UW,1,0,2,Fresh ,0,0,2,0,115,,,,7,Passage 7 ,70000,2,13-Dec-19,18-Dec-19,5,29,2,"775,000",70000,"705,000",2,0.48,1.44,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M5D,1,HTK,0,1,3,Fresh ,0,0,3,0,115,,,,7,Passage 7,70000,2,13-Dec-19,18-Dec-19,5,29,2,"517,500",70000,"447,500",2,0.40,1.73,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M2P,1,HBSS,0,0,1,One_day,1,0,1,0,115,,,,7,Passage 7,70000,2,18-Dec-19,20-Dec-19,2,30,2,"47,500",35000,"12,500",1,-0.19,-3.58,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M4P,1,UW,1,0,2,One_day,1,0,2,0,119,,,,7,Passage 7,70000,2,18-Dec-19,20-Dec-19,2,30,2,"140,000",35000,"105,000",1,0.35,2.00,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M6P,1,HTK,0,1,3,One_day,1,0,3,0,119,,,,7,Passage 7,70000,2,18-Dec-19,20-Dec-19,2,30,2,"135,000",35000,"100,000",1,0.33,2.11,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M2D,1,HBSS,0,0,1,Two_day,0,1,1,0,115,,,,7,Passage 7,70000,2,18-Dec-19,20-Dec-19,2,29,2,"172,500",35000,"137,500",1,0.45,1.54,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M4D,1,UW,1,0,2,Two_day,0,1,2,0,119,,,,7,Passage 7,70000,2,18-Dec-19,20-Dec-19,2,29,2,"52,500",35000,"17,500",1,-0.14,-4.82,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M6D,1,HTK,0,1,3,Two_day,0,1,3,0,119,,,,7,Passage 7,70000,2,18-Dec-19,20-Dec-19,2,29,2,"25,000",25000,0,1,-0.51,-1.35,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F1,2,HBSS,0,0,1,Fresh,0,0,1,1,140,,,,7,Passage 7,70000,2,07-Jan-20,14-Jan-20,7,35,2,"612,500",70000,"542,500",2,0.31,2.24,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F2,2,UW,1,0,2,Fresh ,0,0,2,1,140,,,,7,Passage 7,70000,2,07-Jan-20,14-Jan-20,7,35,2,"297,500",70000,"227,500",2,0.21,3.35,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F3,2,HTK,0,1,3,Fresh ,0,0,3,1,140,,,,7,Passage 7,70000,2,07-Jan-20,14-Jan-20,7,35,2,"242,500",70000,"172,500",2,0.18,3.91,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F4,2,HBSS,0,0,1,One_day,1,0,1,1,140,,,,7,Passage 7,70000,2,07-Jan-20,14-Jan-20,7,34,2,"422,500",70000,"352,500",2,0.26,2.70,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F5,2,UW,1,0,2,One_day,1,0,2,1,140,,,,7,Passage 7,70000,2,07-Jan-20,14-Jan-20,7,34,2,"132,500",70000,"62,500",2,0.09,7.60,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F6,2,HTK,0,1,3,One_day,1,0,3,1,128,,,,7,Passage 7,70000,2,07-Jan-20,14-Jan-20,7,34,2,"210,000",70000,"140,000",2,0.16,4.42,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M7,2,HBSS,0,0,1,Two_day,0,1,1,0,174,,,,7,Passage 7,70000,2,07-Jan-20,14-Jan-20,7,33,2,"115,000",70000,"45,000",2,0.07,9.77,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M8,2,UW,1,0,2,Two_day,0,1,2,0,174,,,,7,Passage 7,70000,2,07-Jan-20,14-Jan-20,7,33,2,"185,000",70000,"115,000",2,0.14,4.99,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F7,2,HTK,0,1,3,Two_day,0,1,3,1,128,,,,7,Passage 7,70000,2,07-Jan-20,14-Jan-20,7,33,2,"187,500",70000,"117,500",2,0.14,4.92,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F11,3,HBSS,0,0,1,Fresh,0,0,1,1,176,,,,7,Passage 7,"70,000",2,09-Jul-20,13-Jul-20,4,27,2,"395,000",70000,"325,000",2,0.43,1.60,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F12,3,UW,1,0,2,Fresh ,0,0,2,1,176,,,,7,Passage 7,"70,000",2,09-Jul-20,13-Jul-20,4,27,2,"282,500",70000,"212,500",2,0.35,1.99,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F13,3,HTK,0,1,3,Fresh ,0,0,3,1,176,,,,7,Passage 7,"70,000",2,09-Jul-20,13-Jul-20,4,27,2,"465,000",70000,"395,000",2,0.47,1.46,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F14,3,HBSS,0,0,1,One_day,1,0,1,1,176,,,,7,Passage 7,"70,000",2,09-Jul-20,13-Jul-20,4,26,2,"172,500",70000,"102,500",2,0.23,3.07,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F15,3,UW,1,0,2,One_day,1,0,2,1,176,,,,7,Passage 7,"70,000",2,09-Jul-20,13-Jul-20,4,26,2,"232,500",70000,"162,500",2,0.30,2.31,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F16,3,HTK,0,1,3,One_day,1,0,3,1,176,,,,7,Passage 7,"70,000",2,09-Jul-20,13-Jul-20,4,26,2,"80,000",70000,"10,000",2,0.03,20.76,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F17,3,HBSS,0,0,1,Two_day,0,1,1,1,176,,,,7,Passage 7,"70,000",2,09-Jul-20,13-Jul-20,4,25,2,"102,500",70000,"32,500",2,0.10,7.27,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F18,3,UW,1,0,2,Two_day,0,1,2,1,153,,,,7,Passage 7,"70,000",2,09-Jul-20,13-Jul-20,4,25,2,"92,500",70000,"22,500",2,0.07,9.95,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F19,3,HTK,0,1,3,Two_day,0,1,3,1,153,,,,7,Passage 7,"70,000",2,09-Jul-20,13-Jul-20,4,25,2,"82,500",70000,"12,500",2,0.04,16.87,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M9,4,HBSS,0,0,1,Fresh,0,0,1,0,136,,,,7,Passage 7,"70,000",2,16-Sep-20,22-Sep-20,6,34,2,"160,000",70000,"90,000",2,0.14,5.03,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M10,4,UW,1,0,2,Fresh ,0,0,2,0,136,,,,7,Passage 7,"70,000",2,16-Sep-20,22-Sep-20,6,34,2,"565,000",70000,"495,000",2,0.35,1.99,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11,4,HTK,0,1,3,Fresh ,0,0,3,0,99,,,,7,Passage 7,"70,000",2,16-Sep-20,22-Sep-20,6,34,2,"185,000",70000,"115,000",2,0.16,4.28,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M12,4,HBSS,0,0,1,One_day,1,0,1,0,107,,,,7,Passage 7,"70,000",2,16-Sep-20,22-Sep-20,6,33,2,"287,500",70000,"217,500",2,0.24,2.94,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M13,4,UW,1,0,2,One_day,1,0,2,0,107,,,,7,Passage 7,"70,000",2,16-Sep-20,22-Sep-20,6,33,2,"175,000",70000,"105,000",2,0.15,4.54,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M14,4,HTK,0,1,3,One_day,1,0,3,0,102,,,,7,Passage 7,"70,000",2,16-Sep-20,22-Sep-20,6,33,2,"300,000",70000,"230,000",2,0.24,2.86,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F23,4,HBSS,0,0,1,Two_day,0,1,1,1,102,,,,7,Passage 7,"70,000",2,16-Sep-20,22-Sep-20,6,32,2,"105,000",70000,"35,000",2,0.07,10.26,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F24,4,UW,1,0,2,Two_day,0,1,2,1,136,,,,7,Passage 7,"70,000",2,16-Sep-20,22-Sep-20,6,32,2,"240,000",70000,"170,000",2,0.21,3.38,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M15,4,HTK,0,1,3,Two_day,0,1,3,0,102,,,,7,Passage 7,"70,000",2,16-Sep-20,22-Sep-20,6,32,2,"340,000",70000,"270,000",2,0.26,2.63,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F25,5,HBSS,0,0,1,Fresh,0,0,1,1,120,,,,7,Passage 7,"70,000",2,08-Dec-20,14-Dec-20,8,49,2,"710,000",70000,"640,000",2,0.29,2.39,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M22,5,UW,1,0,2,Fresh ,0,0,2,0,136,,,,7,Passage 7,"70,000",2,08-Dec-20,14-Dec-20,8,49,2,"535,000",70000,"465,000",2,0.25,2.73,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M23,5,HTK,0,1,3,Fresh ,0,0,3,0,129,,,,7,Passage 7,"70,000",2,08-Dec-20,14-Dec-20,8,49,2,"332,500",70000,"262,500",2,0.19,3.56,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M24,5,HBSS,0,0,1,One_day,1,0,1,0,136,,,,7,Passage 7,"70,000",2,08-Dec-20,14-Dec-20,8,48,2,"435,000",70000,"365,000",2,0.23,3.04,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F26,5,UW,1,0,2,One_day,1,0,2,1,120,,,,7,Passage 7,"70,000",2,08-Dec-20,14-Dec-20,8,48,2,"222,500",70000,"152,500",2,0.14,4.80,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M25,5,HTK,0,1,3,One_day,1,0,3,0,129,,,,7,Passage 7,"70,000",2,08-Dec-20,14-Dec-20,8,48,2,"110,000",70000,"40,000",2,0.06,12.27,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M26,5,HBSS,0,0,1,Two_day,0,1,1,0,136,,,,7,Passage 7,"70,000",2,08-Dec-20,14-Dec-20,8,49,2,"362,500",70000,"292,500",2,0.21,3.37,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M27,5,UW,1,0,2,Two_day,0,1,2,0,129,,,,7,Passage 7,"70,000",2,08-Dec-20,14-Dec-20,8,49,2,"427,500",70000,"357,500",2,0.23,3.06,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M28,5,HTK,0,1,3,Two_day,0,1,3,0,129,,,,7,Passage 7,"70,000",2,08-Dec-20,14-Dec-20,8,49,2,"355,000",70000,"285,000",2,0.20,3.42,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M1D,1,HBSS,0,0,1,Fresh,0,0,1,0,115,,,,8,Passage 8 ,70000,2,18-Dec-19,20-Dec-19,2,31,2,"247,500",35000,"212,500",1,0.63,1.10,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M3D,1,UW,1,0,2,Fresh ,0,0,2,0,115,,,,8,Passage 8 ,70000,2,18-Dec-19,20-Dec-19,2,31,2,"337,500",35000,"302,500",1,0.79,0.88,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M5D,1,HTK,0,1,3,Fresh ,0,0,3,0,115,,,,8,Passage 8,70000,2,18-Dec-19,20-Dec-19,2,31,2,"97,500",35000,"62,500",1,0.17,4.18,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M2P,1,HBSS,0,0,1,One_day,1,0,1,0,115,,,,8,Passage 8,35000,1,20-Dec-19,23-Dec-19,3,33,1,"30,000",30000,0,1,-0.05,-13.49,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M4P,1,UW,1,0,2,One_day,1,0,2,0,119,,,,8,Passage 8,35000,1,20-Dec-19,23-Dec-19,3,33,1,"76,000",35000,"41,000",1,0.26,2.68,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M6P,1,HTK,0,1,3,One_day,1,0,3,0,119,,,,8,Passage 8,35000,1,20-Dec-19,23-Dec-19,3,33,1,"68,000",35000,"33,000",1,0.22,3.13,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M2D,1,HBSS,0,0,1,Two_day,0,1,1,0,115,,,,8,Passage 8,35000,1,20-Dec-19,23-Dec-19,3,32,1,"44,000",35000,"9,000",1,0.08,9.09,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M4D,1,UW,1,0,2,Two_day,0,1,2,0,119,,,,8,Passage 8,35000,1,20-Dec-19,23-Dec-19,3,32,1,"22,000","22,000",0,1,-0.15,-4.48,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M6D,1,HTK,0,1,3,Two_day,0,1,3,0,119,,,,8,Passage 8,25000,1,20-Dec-19,23-Dec-19,3,32,1,"26,000","26,000",0,1,0.01,53.02,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
